"Date/Time","Lat","Lon"
"2019-12-24 23:36:31",34.02638,-117.58067
"2019-12-24 23:36:31",34.03555,-118.45396
"2019-12-24 23:36:31",36.1582,-115.157
"2019-12-24 23:36:30",38.93628,-76.90298
"2019-12-24 23:36:30",34.02351,-117.39716
"2019-12-24 23:36:25",32.87691,-116.66051
"2019-12-24 23:35:45",32.78339,-117.2384
"2019-12-24 23:35:45",34.53729,-118.19515
"2019-12-24 23:35:45",34.03537,-118.45145
"2019-12-24 23:35:45",38.6716,-121.37872
"2019-12-24 23:35:45",33.53572,-112.16195
"2019-12-24 23:35:44",34.02979,-117.57456
"2019-12-24 23:35:44",36.76296,-119.84064
"2019-12-24 23:35:44",36.17011,-115.18576
"2019-12-24 23:35:44",34.18391,-118.32006
"2019-12-24 23:35:42",38.95523,-76.89636
"2019-12-24 23:35:32",32.89668,-116.65003
"2019-12-24 23:35:17",34.02396,-117.36746
"2019-12-24 23:34:36",34.03358,-118.45162
"2019-12-24 23:34:35",36.1945,-115.22128
"2019-12-24 23:34:35",34.20575,-118.32092
"2019-12-24 23:34:35",32.81295,-117.26745
"2019-12-24 23:34:35",36.74112,-119.81809
"2019-12-24 23:34:35",33.56419,-112.13975
"2019-12-24 23:34:35",38.64213,-121.41034
"2019-12-24 23:34:35",34.02338,-117.57607
"2019-12-24 23:34:34",38.94481,-76.90949
"2019-12-24 23:34:34",34.55397,-118.23116
"2019-12-24 23:34:31",34.02617,-117.34867
"2019-12-24 23:34:21",32.92249,-116.65989
"2019-12-24 23:33:30",38.64125,-121.44556
"2019-12-24 23:33:30",34.20468,-118.29918
"2019-12-24 23:33:29",34.56541,-118.2588
"2019-12-24 23:33:29",33.59203,-112.11968
"2019-12-24 23:33:28",34.04617,-118.42836
"2019-12-24 23:33:28",36.20563,-115.24413
"2019-12-24 23:33:28",32.9361,-116.68266
"2019-12-24 23:33:28",32.84582,-117.27126
"2019-12-24 23:33:28",36.72459,-119.78822
"2019-12-24 23:33:28",34.04018,-117.60152
"2019-12-24 23:33:28",34.02136,-117.32357
"2019-12-24 23:33:27",38.92507,-76.92255
"2019-12-24 23:32:43",34.01465,-117.30572
"2019-12-24 23:32:43",34.05147,-117.6277
"2019-12-24 23:32:43",36.72057,-119.78319
"2019-12-24 23:32:43",36.19473,-115.24212
"2019-12-24 23:32:42",34.56551,-118.27847
"2019-12-24 23:32:42",33.61226,-112.10578
"2019-12-24 23:32:42",32.86379,-117.25635
"2019-12-24 23:32:42",34.05254,-118.40056
"2019-12-24 23:32:42",38.91367,-76.93123
"2019-12-24 23:32:41",32.94713,-116.70288
"2019-12-24 23:32:37",38.63989,-121.46625
"2019-12-24 23:32:37",34.20424,-118.30801
"2019-12-24 23:31:30",32.90065,-117.25551
"2019-12-24 23:31:30",33.99857,-117.30686
"2019-12-24 23:31:30",38.64107,-121.49536
"2019-12-24 23:31:30",33.6407,-112.0903
"2019-12-24 23:31:29",34.06545,-118.35952
"2019-12-24 23:31:28",36.2011,-115.23119
"2019-12-24 23:31:28",34.07945,-117.65128
"2019-12-24 23:31:28",36.72263,-119.78245
"2019-12-24 23:31:27",38.89095,-76.9455
"2019-12-24 23:31:27",32.96341,-116.73024
"2019-12-24 23:31:19",34.20426,-118.30798
"2019-12-24 23:30:54",34.56401,-118.33002
"2019-12-24 23:30:45",36.19576,-115.2308
"2019-12-24 23:30:45",32.92314,-117.2582
"2019-12-24 23:30:45",34.56317,-118.33486
"2019-12-24 23:30:45",33.62599,-112.09917
"2019-12-24 23:30:45",36.71417,-119.78382
"2019-12-24 23:30:45",34.08646,-117.63683
"2019-12-24 23:30:45",38.64043,-121.49261
"2019-12-24 23:30:44",34.06947,-118.33251
"2019-12-24 23:30:44",34.20449,-118.30988
"2019-12-24 23:30:42",38.87961,-76.95308
"2019-12-24 23:30:42",32.97304,-116.74831
"2019-12-24 23:30:39",33.98011,-117.30995
"2019-12-24 23:29:34",34.56155,-118.34701
"2019-12-24 23:29:33",36.19876,-115.22913
"2019-12-24 23:29:33",32.94969,-117.23983
"2019-12-24 23:29:33",36.71777,-119.77964
"2019-12-24 23:29:33",33.61565,-112.11413
"2019-12-24 23:29:33",38.63659,-121.49506
"2019-12-24 23:29:33",34.08481,-117.63123
"2019-12-24 23:29:33",34.07428,-118.28901
"2019-12-24 23:29:32",34.2037,-118.31114
"2019-12-24 23:29:32",38.85734,-76.95898
"2019-12-24 23:29:31",32.98696,-116.77834
"2019-12-24 23:29:31",33.95455,-117.31813
"2019-12-24 23:28:25",36.72189,-119.78113
"2019-12-24 23:28:25",38.86679,-76.93915
"2019-12-24 23:28:25",34.07414,-118.24439
"2019-12-24 23:28:25",34.0862,-117.63576
"2019-12-24 23:28:25",36.19894,-115.23519
"2019-12-24 23:28:24",33.6292,-112.10129
"2019-12-24 23:28:24",38.63822,-121.48346
"2019-12-24 23:28:24",32.9431,-117.23192
"2019-12-24 23:28:23",34.21641,-118.32939
"2019-12-24 23:28:23",33.93011,-117.32065
"2019-12-24 23:28:09",34.52271,-118.34658
"2019-12-24 23:27:37",33.64368,-112.1006
"2019-12-24 23:27:37",34.08676,-117.63628
"2019-12-24 23:27:37",32.95221,-117.23137
"2019-12-24 23:27:37",38.63969,-121.44974
"2019-12-24 23:27:37",36.19697,-115.23291
"2019-12-24 23:27:37",36.72043,-119.78668
"2019-12-24 23:27:37",34.06888,-118.21553
"2019-12-24 23:27:36",38.87517,-76.93774
"2019-12-24 23:27:34",34.22585,-118.34058
"2019-12-24 23:27:29",33.9121,-117.31642
"2019-12-24 23:27:20",32.98425,-116.83438
"2019-12-24 23:26:31",38.63547,-121.414
"2019-12-24 23:26:31",33.65053,-112.08773
"2019-12-24 23:26:31",32.94502,-117.23676
"2019-12-24 23:26:31",33.89678,-117.30354
"2019-12-24 23:26:31",34.06508,-118.19669
"2019-12-24 23:26:30",34.08838,-117.63375
"2019-12-24 23:26:30",32.97524,-116.85894
"2019-12-24 23:26:30",36.71654,-119.78709
"2019-12-24 23:26:30",36.20059,-115.2329
"2019-12-24 23:26:29",38.8714,-76.93176
"2019-12-24 23:26:29",34.2462,-118.35016
"2019-12-24 23:25:52",34.46779,-118.39829
"2019-12-24 23:25:47",34.25661,-118.35465
"2019-12-24 23:25:47",38.64134,-121.4195
"2019-12-24 23:25:47",38.88648,-76.91761
"2019-12-24 23:25:46",34.06522,-117.62989
"2019-12-24 23:25:46",33.66303,-112.06167
"2019-12-24 23:25:46",34.07318,-118.20712
"2019-12-24 23:25:46",32.95354,-117.23071
"2019-12-24 23:25:46",36.19643,-115.23233
"2019-12-24 23:25:46",33.88561,-117.2913
"2019-12-24 23:25:46",36.7225,-119.78078
"2019-12-24 23:25:40",32.96857,-116.88427
"2019-12-24 23:24:51",34.423,-118.44994
"2019-12-24 23:24:38",38.63882,-121.42126
"2019-12-24 23:24:37",34.03267,-117.61559
"2019-12-24 23:24:37",34.08929,-118.21099
"2019-12-24 23:24:37",36.1962,-115.23084
"2019-12-24 23:24:37",33.68756,-112.02484
"2019-12-24 23:24:37",36.72052,-119.78834
"2019-12-24 23:24:37",32.94022,-117.23203
"2019-12-24 23:24:36",33.86545,-117.27791
"2019-12-24 23:24:35",32.96553,-116.90508
"2019-12-24 23:24:35",38.91788,-76.92723
"2019-12-24 23:24:35",34.25658,-118.35079
"2019-12-24 23:24:23",34.423,-118.44994
"2019-12-24 23:23:31",38.94676,-76.92627
"2019-12-24 23:23:31",38.63434,-121.41648
"2019-12-24 23:23:30",33.71513,-111.99457
"2019-12-24 23:23:30",32.94626,-117.22648
"2019-12-24 23:23:30",34.25979,-118.34988
"2019-12-24 23:23:30",34.10468,-118.19613
"2019-12-24 23:23:29",36.7151,-119.78609
"2019-12-24 23:23:29",34.02536,-117.59033
"2019-12-24 23:23:29",36.19812,-115.23033
"2019-12-24 23:23:29",33.8452,-117.27625
"2019-12-24 23:23:13",32.95345,-116.93814
"2019-12-24 23:22:47",33.83677,-117.26503
"2019-12-24 23:22:47",38.95501,-76.93585
"2019-12-24 23:22:47",26.19246,-80.15682
"2019-12-24 23:22:47",38.63747,-121.41058
"2019-12-24 23:22:46",34.11292,-118.18623
"2019-12-24 23:22:46",34.01838,-117.59674
"2019-12-24 23:22:46",36.72166,-119.7805
"2019-12-24 23:22:46",32.92384,-117.2216
"2019-12-24 23:22:46",36.1959,-115.22817
"2019-12-24 23:22:46",34.26338,-118.35033
"2019-12-24 23:22:46",33.73343,-111.99841
"2019-12-24 23:22:44",26.19415,-80.15636
"2019-12-24 23:22:43",32.94963,-116.95047
"2019-12-24 23:21:44",34.36729,-118.50268
"2019-12-24 23:21:41",38.6413,-121.41373
"2019-12-24 23:21:41",34.36579,-118.50351
"2019-12-24 23:21:40",34.26147,-118.34524
"2019-12-24 23:21:40",36.20442,-115.23408
"2019-12-24 23:21:40",34.01981,-117.59424
"2019-12-24 23:21:40",33.7609,-112.01358
"2019-12-24 23:21:40",36.7205,-119.78873
"2019-12-24 23:21:40",32.89158,-117.20736
"2019-12-24 23:21:39",38.93932,-76.93243
"2019-12-24 23:21:38",32.94557,-116.97731
"2019-12-24 23:21:38",34.12186,-118.20677
"2019-12-24 23:21:37",26.22482,-80.15599
"2019-12-24 23:21:13",33.86874,-117.27115
"2019-12-24 23:20:32",32.86011,-117.18645
"2019-12-24 23:20:32",34.23154,-118.33603
"2019-12-24 23:20:32",34.33097,-118.49739
"2019-12-24 23:20:32",38.64162,-121.42065
"2019-12-24 23:20:32",33.79019,-112.03017
"2019-12-24 23:20:31",34.11492,-118.23223
"2019-12-24 23:20:31",32.95097,-117.00594
"2019-12-24 23:20:31",34.02685,-117.58592
"2019-12-24 23:20:31",26.2468,-80.15926
"2019-12-24 23:20:31",36.20371,-115.2328
"2019-12-24 23:20:31",36.71411,-119.78382
"2019-12-24 23:20:30",38.92987,-76.95136
"2019-12-24 23:20:07",33.88249,-117.2838
"2019-12-24 23:19:26",32.83049,-117.16754
"2019-12-24 23:19:26",33.82123,-112.04458
"2019-12-24 23:19:26",33.88078,-117.304
"2019-12-24 23:19:26",34.30076,-118.47519
"2019-12-24 23:19:26",34.11346,-118.24983
"2019-12-24 23:19:26",38.63431,-121.42188
"2019-12-24 23:19:24",34.05006,-117.56122
"2019-12-24 23:19:24",36.20444,-115.23274
"2019-12-24 23:19:24",36.73462,-119.80539
"2019-12-24 23:19:23",38.9393,-76.94848
"2019-12-24 23:19:23",26.24913,-80.15488
"2019-12-24 23:19:23",34.20062,-118.33492
"2019-12-24 23:19:21",32.95995,-117.03615
"2019-12-24 23:18:40",32.81241,-117.15644
"2019-12-24 23:18:40",33.83598,-112.06553
"2019-12-24 23:18:40",34.28116,-118.45551
"2019-12-24 23:18:38",38.63773,-121.41188
"2019-12-24 23:18:38",36.75279,-119.81786
"2019-12-24 23:18:38",34.07014,-117.55749
"2019-12-24 23:18:38",36.20206,-115.22896
"2019-12-24 23:18:38",38.9426,-76.95535
"2019-12-24 23:18:37",34.12256,-118.26399
"2019-12-24 23:18:35",34.17619,-118.34141
"2019-12-24 23:18:35",32.96393,-117.05757
"2019-12-24 23:18:33",26.24541,-80.15335
"2019-12-24 23:18:28",33.88069,-117.33449
"2019-12-24 23:17:30",36.7786,-119.82678
"2019-12-24 23:17:29",34.25093,-118.42808
"2019-12-24 23:17:29",34.12756,-118.26536
"2019-12-24 23:17:29",38.63947,-121.4123
"2019-12-24 23:17:28",34.06856,-117.55029
"2019-12-24 23:17:28",36.20493,-115.23191
"2019-12-24 23:17:28",26.24164,-80.15953
"2019-12-24 23:17:27",38.92498,-76.96356
"2019-12-24 23:17:27",34.15938,-118.36939
"2019-12-24 23:17:26",33.87511,-117.36582
"2019-12-24 23:17:26",32.96814,-117.09618
"2019-12-24 23:17:25",33.84841,-112.07251
"2019-12-24 23:16:43",38.63668,-121.42169
"2019-12-24 23:16:43",34.23235,-118.40762
"2019-12-24 23:16:43",38.92777,-76.96973
"2019-12-24 23:16:42",36.77338,-119.8159
"2019-12-24 23:16:42",34.07978,-117.56864
"2019-12-24 23:16:42",36.20219,-115.22315
"2019-12-24 23:16:42",34.12782,-118.26273
"2019-12-24 23:16:42",26.24799,-80.15521
"2019-12-24 23:16:42",33.86792,-117.38508
"2019-12-24 23:16:41",34.1488,-118.37746
"2019-12-24 23:16:40",32.95913,-117.12205
"2019-12-24 23:16:13",33.86629,-112.07068
"2019-12-24 23:15:32",36.75407,-119.81117
"2019-12-24 23:15:32",34.20758,-118.37612
"2019-12-24 23:15:32",34.10119,-117.59783
"2019-12-24 23:15:32",36.21178,-115.18879
"2019-12-24 23:15:32",34.10859,-118.25409
"2019-12-24 23:15:32",38.63654,-121.42054
"2019-12-24 23:15:31",38.92461,-76.96655
"2019-12-24 23:15:30",26.2475,-80.15488
"2019-12-24 23:15:30",34.15942,-118.40207
"2019-12-24 23:15:29",32.94891,-117.16337
"2019-12-24 23:15:29",33.86202,-112.06896
"2019-12-24 23:15:21",33.84189,-117.39859
"2019-12-24 23:14:21",38.92415,-76.96944
"2019-12-24 23:14:21",34.12987,-117.61373
"2019-12-24 23:14:21",38.63869,-121.42066
"2019-12-24 23:14:20",33.82256,-112.0735
"2019-12-24 23:14:20",26.24555,-80.15313
"2019-12-24 23:14:20",33.82639,-117.39899
"2019-12-24 23:14:19",34.07978,-118.23298
"2019-12-24 23:14:19",36.21131,-115.18745
"2019-12-24 23:14:18",34.18121,-118.41261
"2019-12-24 23:14:18",32.93349,-117.20891
"2019-12-24 23:14:18",36.74531,-119.79189
"2019-12-24 23:13:34",26.2448,-80.15963
"2019-12-24 23:13:34",33.79423,-112.07354
"2019-12-24 23:13:33",36.2113,-115.18747
"2019-12-24 23:13:33",32.92433,-117.24148
"2019-12-24 23:13:33",34.13878,-117.61879
"2019-12-24 23:13:33",38.63468,-121.41797
"2019-12-24 23:13:33",36.75549,-119.78188
"2019-12-24 23:13:32",38.92232,-76.97171
"2019-12-24 23:13:32",34.18508,-118.40881
"2019-12-24 23:13:32",33.80945,-117.40362
"2019-12-24 23:13:31",34.07475,-118.2427
"2019-12-24 23:12:25",36.77051,-119.7658
"2019-12-24 23:12:25",34.13951,-117.60332
"2019-12-24 23:12:25",36.21131,-115.18745
"2019-12-24 23:12:25",26.24969,-80.16021
"2019-12-24 23:12:25",38.63668,-121.41986
