Date/Time,Lat,Lon
"2019-12-23 23:44:30",34.19551,-118.59358
"2019-12-23 23:44:30",33.60853,-111.99978
"2019-12-23 23:44:30",39.97522,-83.02441
"2019-12-23 23:44:30",38.61336,-121.40527
"2019-12-23 23:44:30",38.90749,-76.91821
"2019-12-23 23:44:13",33.62453,-112.43346
"2019-12-23 23:43:37",34.19755,-118.59655
"2019-12-23 23:43:37",34.18085,-118.31508
"2019-12-23 23:43:37",33.8952,-117.46296
"2019-12-23 23:43:36",38.90841,-76.91919
"2019-12-23 23:43:36",35.6326,-97.82822
"2019-12-23 23:43:36",32.7177,-117.01461
"2019-12-23 23:43:36",39.97394,-83.00397
"2019-12-23 23:43:36",38.62933,-121.38226
"2019-12-23 23:43:36",34.00371,-118.25775
"2019-12-23 23:43:35",33.90483,-118.21043
"2019-12-23 23:43:34",33.62999,-111.98519
"2019-12-23 23:43:30",33.61928,-112.43734
"2019-12-23 23:42:40",33.65021,-111.97215
"2019-12-23 23:42:39",35.60454,-97.82908
"2019-12-23 23:42:39",34.19669,-118.33615
"2019-12-23 23:42:39",33.91599,-117.47042
"2019-12-23 23:42:39",38.90836,-76.91791
"2019-12-23 23:42:39",38.6559,-121.37319
"2019-12-23 23:42:39",39.97878,-82.98429
"2019-12-23 23:42:38",34.19779,-118.59083
"2019-12-23 23:42:38",34.00064,-118.25678
"2019-12-23 23:42:38",32.71545,-116.98489
"2019-12-23 23:42:36",33.89562,-118.23275
"2019-12-23 23:42:21",33.62291,-112.43042
"2019-12-23 23:41:43",34.0145,-118.28554
"2019-12-23 23:41:43",38.68342,-121.36615
"2019-12-23 23:41:43",33.62311,-112.43761
"2019-12-23 23:41:43",39.9939,-82.98138
"2019-12-23 23:41:43",32.73491,-116.9632
"2019-12-23 23:41:43",35.57504,-97.83202
"2019-12-23 23:41:42",33.65801,-111.95709
"2019-12-23 23:41:42",34.19861,-118.59293
"2019-12-23 23:41:42",38.90873,-76.9212
"2019-12-23 23:41:40",34.19839,-118.35995
"2019-12-23 23:41:37",33.90733,-118.25174
"2019-12-23 23:41:20",32.68065,-96.85889
"2019-12-23 23:40:29",33.62217,-112.42928
"2019-12-23 23:40:29",32.75885,-116.9332
"2019-12-23 23:40:29",38.91183,-76.93188
"2019-12-23 23:40:29",33.66402,-111.96156
"2019-12-23 23:40:28",32.69108,-96.85362
"2019-12-23 23:40:28",35.53746,-97.83302
"2019-12-23 23:40:28",40.01445,-82.97876
"2019-12-23 23:40:28",38.71647,-121.36438
"2019-12-23 23:40:27",34.0322,-118.32687
"2019-12-23 23:40:26",34.19872,-118.58843
"2019-12-23 23:40:23",33.91945,-118.22084
"2019-12-23 23:39:37",38.73863,-121.36585
"2019-12-23 23:39:36",33.67952,-111.95978
"2019-12-23 23:39:36",33.62183,-112.43817
"2019-12-23 23:39:36",32.77762,-116.9165
"2019-12-23 23:39:35",34.04342,-118.34158
"2019-12-23 23:39:34",33.94054,-118.21707
"2019-12-23 23:39:34",34.20077,-118.59152
"2019-12-23 23:39:33",32.69087,-96.82976
"2019-12-23 23:39:33",38.89868,-76.91834
"2019-12-23 23:39:30",35.51079,-97.8343
"2019-12-23 23:39:25",40.03185,-82.97583
"2019-12-23 23:38:42",33.67525,-111.96313
"2019-12-23 23:38:42",34.19821,-118.59364
